hhid,areaid,treatment,spandana_1,othermfi_1,anymfi_1,anybank_1,anyinformal_1,spandana_amt_1,othermfi_amt_1,anymfi_amt_1,bank_amt_1,informal_amt_1,anyloan_amt_1,newbiz_1,relative_amt_1,friend_amt_1,shg_amt_1,moneylender_amt_1,bizhat,any_newbiz_1,bizhat_any,bizhat_old,informal_amt_3,anyinformal_3,w,degree_3,shared_degree_3,nonshared_degree_3,flink_3,nflink_3,shared_flink_3,shared_nflink_3,nonshared_flink_3,nonshared_nflink_3,shared_prop_3,mfilinks_3,mfilinks_f_3,mfilinks_nf_3,mfilinks_known_3,any_mfi_link_3,mfi_group_3,stratum,span_entry_date,entry_order,ed1,ed2,ed3,ed4,ed5,kid1620,girl1620,boy1620,kid515,girl515,boy515,woman2130,man2130,woman2130_ed1,man2130_ed1,woman2130_ed2,man2130_ed2,woman2130_ed3,man2130_ed3,woman2130_ed4,man2130_ed4,woman2130_ed5,man2130_ed5,woman2130_lit,man2130_lit,woman3140,man3140,woman3140_ed1,man3140_ed1,woman3140_ed2,man3140_ed2,woman3140_ed3,man3140_ed3,woman3140_ed4,man3140_ed4,woman3140_ed5,man3140_ed5,woman3140_lit,man3140_lit,woman4150,man4150,woman4150_ed1,man4150_ed1,woman4150_ed2,man4150_ed2,woman4150_ed3,man4150_ed3,woman4150_ed4,man4150_ed4,woman4150_ed5,man4150_ed5,woman4150_lit,man4150_lit,woman5160,man5160,woman5160_ed1,man5160_ed1,woman5160_ed2,man5160_ed2,woman5160_ed3,man5160_ed3,woman5160_ed4,man5160_ed4,woman5160_ed5,man5160_ed5,woman5160_lit,man5160_lit,woman61100,man61100,woman61100_ed1,man61100_ed1,woman61100_ed2,man61100_ed2,woman61100_ed3,man61100_ed3,woman61100_ed4,man61100_ed4,woman61100_ed5,man61100_ed5,woman61100_lit,man61100_lit,religion1,religion2,religion3,religion4,religion5,caste1,caste2,caste3,caste4,latrine_any,latrine_own,num_rooms,num_rooms_pucca,roof_thatch,roof_rcc,any_old_biz,area_debt_total_base,area_pop_base,area_business_total_base,area_exp_pc_mean_base,area_literate_head_base,area_literate_base,hhsize_adj_1,adults_1,children_1,male_head_1,head_age_1,head_noeduc_1,women1845_1,anychild1318_1,spouse_literate_1,spouse_works_wage_1,ownland_hyderabad_1,ownland_village_1,informal_new_amt_1,shg_new_amt_1,anymfi_amt_1D,informal_new_amt_1D,friend_amt_1D,shg_new_amt_1D,relative_amt_1D,moneylender_amt_1D,informal_amt_1alt2,predicted_classification,MF,H,is_training,L,HxMF,LxMF,density_3,anymfi_ind,formid,slumid,h
6161,87,0,No,No,No,Yes,No,0,0,0,100000,0,192000,0,0,0,0,0,0.06404010206460953,0,0.01333788875490427,0.06733037531375885,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,40,2007-01-01,75,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,4,0,1,1,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,4.119999885559082,4,1,1,55,0,1,0,0,0,0,0,52000,52000,0,52000,0,52000,0,0,52000,No,0,0,0,1,0,0,0.0018726591760299626,0,6161,87,0
6162,87,0,No,No,No,No,Yes,0,0,0,0,90000,90000,0,0,90000,0,0,NA,0,NA,NA,50000,1,1,9,5,4,7,4,5,1,2,3,0.5555555820465088,0,0,0,0,0,0,40,2007-01-01,75,0,2,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.4700000286102295,3,1,0,47,1,1,0,1,0,0,0,90000,0,0,90000,90000,0,0,0,90000,No,0,0,0,1,0,0,0.016853932584269662,0,6162,87,0
6163,87,0,No,No,No,No,Yes,0,0,0,0,110000,168000,0,0,10000,0,100000,0.07406741380691528,0,0.014418636448681355,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,5.699999809265137,6,0,1,46,1,2,0,0,0,0,0,160000,50000,0,160000,10000,50000,0,100000,160000,No,0,0,0,1,0,0,NA,0,6163,87,0
6164,87,0,No,No,No,No,Yes,0,0,0,0,16000,13850,0,0,5000,0,6000,0.10803251713514328,0,0.016346070915460587,0.11356505751609802,50000,1,1,5,4,1,5,2,4,1,1,1,0.800000011920929,1,1,0,1,1,0.3333333432674408,40,2007-01-01,75,0,0,0,0,0,4,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,7.480000019073486,8,0,1,40,1,4,1,0,0,0,0,11000,0,0,11000,5000,0,0,6000,11000,No,0,0,0,1,0,0,0.009363295880149813,0,6164,87,0
6165,87,0,No,No,No,No,Yes,0,0,0,0,2100,2100,0,0,1100,0,0,0.0752558633685112,0,0.00825606007128954,0.08514809608459473,0,0,1,4,3,1,4,0,3,0,1,0,0.75,0,0,0,0,0,0,40,2007-01-01,75,0,1,1,1,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,5,5,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,5.840000152587891,6,0,1,45,0,1,1,1,0,0,1,1100,0,0,1100,1100,0,0,0,1100,No,0,0,0,1,0,0,0.00749063670411985,0,6165,87,0
6166,87,0,No,NA,No,No,No,0,NA,0,0,0,0,0,0,0,0,0,0.07795058190822601,0,0.013103825971484184,0.08879849314689636,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,1,0,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,4.670000076293945,4,1,1,48,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,0,0,0,1,0,0,NA,0,6166,87,0
6167,87,0,No,No,No,Yes,Yes,0,0,0,55000,77000,130500,0,0,20000,0,0,0.06034005433320999,0,0.007632623426616192,0.07378433644771576,0,0,1,9,8,1,6,3,6,2,0,1,0.8888888955116272,0,0,0,0,0,0,40,2007-01-01,75,2,1,2,0,1,2,0,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,3,0,1,1,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,7.829999923706055,7,2,1,28,0,1,1,0,0,0,1,20000,0,0,20000,20000,0,0,0,20000,Yes,0,1,0,0,0,0,0.016853932584269662,0,6167,87,1
6168,87,0,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.07869414240121841,0,0,1,3,3,0,2,2,2,2,0,0,1,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,2,2,0,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.259999990463257,2,3,1,30,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,0,0,0,1,0,0,0.0056179775280898875,0,6168,87,0
6169,87,0,No,Yes,Yes,No,Yes,0,10000,10000,0,50150,92750,0,0,50000,0,0,0.0803946778178215,0,0.009794119745492935,0.09029537439346313,75000,1,1,9,2,7,7,5,2,2,5,3,0.2222222238779068,2,2,1,2,1,0.4000000059604645,40,2007-01-01,75,2,2,2,0,0,1,1,0,3,2,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,8.140000343322754,6,6,1,39,0,3,1,0,0,0,1,100000,50000,10000,100000,50000,50000,0,0,100000,Yes,0,1,0,0,0,0,0.016853932584269662,1,6169,87,1
6170,87,0,No,No,No,No,Yes,0,0,0,0,10000,12000,0,0,0,0,0,0.032327353954315186,0,0.005647337529808283,0.02477938123047352,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,2.569999933242798,2,1,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,1,0,0,NA,0,6170,87,0
6171,87,0,No,No,No,No,Yes,0,0,0,0,30000,30000,0,0,30000,0,0,0.09286639094352722,0,0.013727262616157532,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,0,1,2,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,5.409999847412109,4,2,1,40,0,1,1,1,0,0,0,30000,0,0,30000,30000,0,0,0,30000,No,0,0,0,1,0,0,NA,0,6171,87,0
6172,87,0,No,No,No,No,Yes,0,0,0,0,150390,151180,0,0,0,0,150000,NA,0,NA,NA,50000,1,1,3,0,3,3,2,0,0,3,2,0,0,0,0,0,0,0,40,2007-01-01,75,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.700000047683716,4,0,0,45,1,3,0,0,0,0,0,150000,0,0,150000,0,0,0,150000,150000,No,0,0,0,1,0,0,0.0056179775280898875,0,6172,87,0
6173,87,0,No,No,No,No,Yes,0,0,0,0,500000,500000,0,0,0,0,500000,0.04642957076430321,0,0.007866686210036278,0.07378433644771576,80000,1,1,4,3,1,3,1,3,0,0,1,0.75,0,0,0,0,0,0,40,2007-01-01,75,2,0,1,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,6.039999961853027,5,2,1,50,0,1,0,0,0,0,1,500000,0,0,500000,0,0,0,500000,500000,No,0,0,0,1,0,0,0.00749063670411985,0,6173,87,0
6174,87,0,No,No,No,No,No,0,0,0,0,0,112000,0,0,0,0,0,NA,0,NA,NA,0,0,1,3,0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,40,2007-01-01,75,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.7899999618530273,3,2,0,52,1,1,0,0,0,0,0,15000,15000,0,15000,0,15000,0,0,15000,No,0,0,0,1,0,0,0.0056179775280898875,0,6174,87,0
6175,87,0,No,No,No,No,Yes,0,0,0,0,5000,19900,0,0,0,0,0,0.031322021037340164,0,0.0047898381017148495,0.034883733838796616,100000,1,1,5,0,5,4,2,0,0,4,2,0,0,0,0,0,0,0,40,2007-01-01,75,1,1,1,0,0,1,1,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,5.840000152587891,3,4,1,35,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,1,0,0,0.009363295880149813,0,6175,87,0
6176,87,0,No,No,No,No,Yes,0,0,0,0,10000,10000,0,0,0,0,10000,0.07895591109991074,0,0.013961325399577618,0.07869414240121841,0,0,1,2,1,1,2,2,1,1,1,1,0.5,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,2.740000009536743,2,2,1,31,0,1,0,1,0,0,0,20000,10000,0,20000,0,10000,0,10000,20000,No,0,0,0,1,0,0,0.003745318352059925,0,6176,87,0
6177,7,0,No,No,No,No,Yes,0,0,0,0,5000,141000,0,0,0,0,0,0.04235466569662094,0,0.0067280856892466545,0.033034902065992355,0,0,1,5,2,3,5,0,2,0,3,0,0.4000000059604645,0,0,0,0,0,0,40,9999-12-31,93,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,8750,106,2,699.9962158203125,0.7894737124443054,0.8217821717262268,4.21999979019165,4,1,1,30,0,2,0,1,1,0,0,50000,50000,0,50000,0,50000,0,0,50000,No,0,0,0,1,0,0,0.04716981132075472,0,6177,7,0
6178,87,0,No,No,No,No,Yes,0,0,0,0,179000,274000,0,0,70000,0,109000,0.027438854798674583,0,0.006104649510234594,0.02167113497853279,55000,1,1,7,1,6,2,5,0,1,2,4,0.1428571492433548,0,0,0,0,0,0,40,2007-01-01,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,4,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.319999933242798,3,1,0,40,1,2,0,0,1,0,0,279000,100000,0,279000,70000,100000,0,109000,279000,No,0,0,0,1,0,0,0.013108614232209739,0,6178,87,0
6179,87,0,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.07869414240121841,50000,1,1,2,0,2,1,2,0,0,1,2,0,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,2.740000009536743,2,2,1,32,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,0,0,0,1,0,0,0.003745318352059925,0,6179,87,0
6180,87,0,No,No,No,No,Yes,0,0,0,0,8600,8600,0,0,8000,0,0,0.07895591109991074,0,0.013961325399577618,0.07869414240121841,70000,1,1,3,0,3,2,1,0,0,2,1,0,0,0,0,0,0,0,40,2007-01-01,75,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.1700000762939453,3,2,1,28,0,1,0,1,0,0,0,8000,0,0,8000,8000,0,0,0,8000,No,0,0,0,1,0,0,0.0056179775280898875,0,6180,87,0
6181,87,0,No,No,No,No,No,0,0,0,0,0,4000,0,0,0,0,0,0.06404010206460953,0,0.01333788875490427,0.06733037531375885,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,2.740000009536743,2,2,1,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,1,0,0,NA,0,6181,87,0
6182,87,0,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.0752558633685112,0,0.00825606007128954,0.08514809608459473,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,3,1,3,1,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,3,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,7.46999979019165,5,4,1,45,0,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,No,0,0,0,1,0,0,NA,0,6182,87,0
6183,87,0,No,No,No,No,Yes,0,0,0,0,71000,71000,0,0,10000,0,0,NA,0,NA,NA,215000,1,1,4,0,4,3,2,0,0,3,2,0,0,0,0,0,0,0,40,2007-01-01,75,1,0,2,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.5199999809265137,3,2,0,40,1,2,0,1,0,0,0,10000,0,0,10000,10000,0,0,0,10000,No,0,0,0,1,0,0,0.00749063670411985,0,6183,87,0
6184,87,0,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.09142731875181198,0,0.011732366867363453,0.08844654262065887,0,0,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,40,2007-01-01,75,0,0,1,2,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,4,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,7.400000095367432,8,0,1,59,0,4,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,No,0,0,0,1,0,0,0.003745318352059925,0,6184,87,0
6185,87,0,No,No,No,No,Yes,0,0,0,0,100000,100000,0,0,0,0,100000,0.07406741380691528,0,0.014418636448681355,0.07558589428663254,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2007-01-01,75,0,1,3,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,5.800000190734863,6,0,1,45,1,2,0,0,0,0,0,100000,0,0,100000,0,0,0,100000,100000,No,0,0,0,1,0,0,NA,0,6185,87,0
6186,87,0,No,No,No,No,Yes,0,0,0,0,7000,11000,0,0,0,0,2500,0.07895591109991074,0,0.013961325399577618,0.07869414240121841,10000,1,1,3,0,3,2,2,0,0,2,2,0,0,0,0,0,0,0,40,2007-01-01,75,2,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,3.240000009536743,2,2,0,31,1,1,0,1,0,0,0,2500,0,0,2500,0,0,0,2500,2500,No,0,0,0,1,0,0,0.0056179775280898875,0,6186,87,0
6187,87,0,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.031322021037340164,0,0.0047898381017148495,0.034883733838796616,0,0,1,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,40,2007-01-01,75,1,0,1,1,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,4.190000057220459,3,2,1,36,1,1,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,0,0,0,1,0,0,0.0056179775280898875,0,6187,87,0
6188,87,0,No,No,No,No,Yes,0,0,0,0,4000,4000,0,0,4000,0,0,0.09286639094352722,0,0.013727262616157532,0.10016226023435593,600,1,1,11,9,2,9,3,9,1,0,2,0.8181818127632141,0,0,0,0,0,0,40,2007-01-01,75,2,1,1,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,4.96999979019165,3,3,1,35,1,1,1,1,0,0,0,4000,0,0,4000,4000,0,0,0,4000,No,0,0,0,1,0,0,0.020599250936329586,0,6188,87,0
6189,87,0,No,No,No,Yes,No,0,0,0,80000,0,30000,0,0,0,0,0,0.07137269526720047,0,0.009570871479809284,0.0719354972243309,30000,1,1,11,4,7,5,9,4,3,1,6,0.3636363744735718,1,1,1,1,1,0.20000000298023224,40,2007-01-01,75,0,0,3,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,0,1,0,11700,534,3,1300.640380859375,0.6000000238418579,0.603960394859314,5.75,6,1,1,54,0,2,0,1,0,0,1,50000,50000,0,50000,0,50000,0,0,50000,No,0,0,0,1,0,0,0.020599250936329586,0,6189,87,0
